steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
6900121	18001	94963.91158246994	1202.0	1210.0	363.2125181396332	1860.0	545.0	6.535174443715188	0.7800642613564869
7000489	18197	96476.793384552	990.0	1160.0	310.67131613115924	1290.0	525.0	6.0976106193706725	0.9294933195354959
7100388	18390	97958.45819926262	835.5	592.5	348.38875157246713	1400.0	545.0	5.669274625049083	0.9124767527700134
7200238	18597	99442.46694540977	823.5	742.5	309.6418181634315	1230.0	540.0	5.566855850527995	0.8497707986708509
7300093	18775	100907.2010178566	708.0	585.0	249.91331830590116	1180.0	540.0	6.185434938647531	0.9001609944609532
7400653	18958	102424.223487854	1155.0	1190.0	416.99986677322676	1980.0	540.0	6.52499148916381	0.8697161535184614
7500039	19128	103881.30645179749	760.5	587.5	348.9384695839018	1560.0	510.0	5.634624878634856	0.9837495523831157
7600058	19320	105381.00212931633	1222.5	1200.0	558.615600291371	2635.0	575.0	5.79095572950637	0.929888236744187
7700170	19501	106851.29402470589	862.5	787.5	313.1315839848943	1370.0	545.0	5.566153720056605	0.984469948772882
7800461	19653	108315.33612751961	817.5	602.5	366.28957882467193	1575.0	545.0	6.081392880123882	0.9671946915219166
7900155	19837	109780.3918185234	812.5	757.5	257.3718667177471	1175.0	545.0	5.6657219115729465	0.9933673632696639
8000044	20016	111242.53704237938	817.0	590.0	326.149250088565	1230.0	545.0	6.060718233979958	1.0161150487185595
8100202	20205	112706.49976587296	852.0	662.5	401.9065673622277	1605.0	465.0	6.985374661181427	0.8599606582393772
8200521	20379	114188.54305958748	1091.0	1175.0	482.99873475794715	1985.0	415.0	5.991025071401293	0.8839597471706688
8300015	20558	115641.82703971863	956.5	1017.5	343.3256471631562	1550.0	515.0	7.44634541684431	0.8947268784806658
8400370	20760	117090.62161493301	730.5	560.0	419.50665469493254	1425.0	380.0	7.519610177683282	0.9146732113327708
8500539	20939	118573.02533054352	1248.5	1205.0	420.046624396229	2130.0	555.0	7.64034668649965	0.9572708453444383
8600310	21143	120037.26361775398	993.0	1117.5	315.47318956344503	1375.0	555.0	6.252543578550269	0.9660691579667962
8700876	21329	121485.53412723541	959.0	890.0	386.41371036177736	1515.0	600.0	6.320367996335299	0.8224229507468677
8800360	21498	122828.51523017883	931.5	672.5	505.19550671002605	1830.0	510.0	6.177812528319323	0.987526077617581
8900130	21685	124183.64375209808	1071.0	1177.5	313.22515863193365	1340.0	490.0	6.825842916534287	0.9257582650159226
9000381	21846	125534.70376229286	936.0	785.0	469.0403915324232	2015.0	490.0	7.314675878510219	1.1732664624925868
9100740	22030	126894.57176876068	1216.5	1140.0	538.1968351201383	2160.0	540.0	7.808320169160666	0.9989520183288045
9201154	22209	128240.12737798691	911.0	787.5	424.518027362273	1575.0	525.0	6.89837868085071	1.065872925205294
9300674	22381	129578.38067126274	1068.0	1130.0	422.4939184309179	1775.0	495.0	6.7726650440151275	0.9431524848156606
9400702	22566	130909.46727705002	880.0	960.0	365.4905379532189	1375.0	325.0	8.136224344087193	1.0696042656676885
9500143	22733	132237.4989836216	1113.0	1190.0	356.1070375915396	1775.0	605.0	7.130666450492991	1.0412777220287246
9600595	22926	133567.18063879013	784.0	677.5	282.92912343710555	1210.0	490.0	7.319318552612346	1.0447229004190288
9700034	23106	134882.54980921745	906.0	982.5	302.8457619904158	1285.0	545.0	8.025760846264614	1.0785500229452782
9800313	23273	136207.3573782444	1040.0	1082.5	411.44055868780526	1795.0	490.0	8.479123562375895	1.1025146184803751
9900646	23438	137530.8160624504	789.5	572.5	359.54021564585327	1455.0	355.0	6.703817116405501	1.039069180261311
10000000	23633	138970.44075894356	873.5	855.0	310.6717631913857	1260.0	465.0	7.704287423141632	1.1102062369864996
