steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
5100027	14688	67771.4791123867	877.5	947.5	352.5246248294027	1345.0	350.0	3.7319100338645415	0.5775020950279809
5200240	14886	69207.03237748146	744.0	600.0	265.76723316131773	1435.0	570.0	4.486668327755415	0.6373269395884362
5300081	15090	70631.73792004585	690.5	592.5	272.839492905424	1200.0	350.0	3.9585984455937893	0.5937137264523986
5400600	15289	72084.48284244537	996.0	1215.0	382.1561635422532	1350.0	540.0	3.9143960423276587	0.6707988826837683
5500425	15509	73538.3522799015	704.0	587.5	263.0568168455037	1200.0	515.0	4.044620805155184	0.6665674325685637
5600486	15714	74997.86819529533	659.0	570.0	203.16659830460978	1200.0	570.0	3.6584033435194803	0.6025294592494005
5700034	15890	76444.41116762161	775.0	607.5	282.5479310370779	1210.0	545.0	3.7699398687603782	0.667944249492706
5800095	16071	77892.65689945221	707.5	602.5	298.14472622835	1175.0	390.0	4.043391110662402	0.6567504043202527
5900235	16270	79333.27120685577	749.0	600.0	341.8560450768065	1385.0	390.0	4.227812623676126	0.6125301033056719
6000097	16464	80803.27470827103	1067.5	1057.5	453.81255308038067	1830.0	545.0	3.8183905642505542	0.70127543775792
6100629	16653	82267.23704648018	853.5	575.0	381.29202864879187	1405.0	515.0	4.012183483485611	0.7278777811745407
6200382	16832	83735.4263985157	812.5	600.0	356.59072400224386	1585.0	540.0	3.8172837543029985	0.6992274794853798
6300634	17025	85197.93609118462	767.5	692.5	321.3188966328207	1200.0	335.0	4.105301988651336	0.6514367426637181
6400123	17215	86642.98237323761	720.0	600.0	240.25449469723188	1160.0	510.0	3.4449928693584875	0.6909234827265528
6500402	17397	88088.1086101532	830.5	600.0	638.9768296964209	2635.0	545.0	4.292142691359996	0.6950754302716241
6600300	17590	89448.34082770348	707.0	600.0	255.91014047903613	1205.0	540.0	4.1223563187936545	0.6039274577689102
6700611	17789	90763.54305148125	804.5	600.0	305.49095276656266	1275.0	545.0	4.221696735954648	0.6538909097634027
6800682	17994	92087.20096373558	935.5	605.0	622.9698137862612	2515.0	545.0	4.288332821663096	0.7344414599069928
6900287	18173	93389.5556704998	830.0	785.0	271.09858805321073	1235.0	545.0	4.288635844275568	0.781078040486269
