steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
4300696	33794	58280.23689198494	356.3	378.0	54.964736169859144	412.0	259.0	5.216868943775061	0.9271154067414755
4400045	34093	59806.68854904175	381.2	376.5	27.108014395090695	421.0	347.0	3.969142344509155	0.8588215907933933
4500657	34381	61362.20516204834	366.0	376.5	48.371249495726055	420.0	253.0	5.440481335247993	1.029551135242315
4600207	34676	62864.39707946777	334.3	347.5	66.21186533478053	396.0	176.0	5.4653866160315685	1.0182813663741621
4700790	34973	64399.40751171112	355.0	362.5	52.52301083017487	427.0	258.0	3.381153130580951	0.9969969887751057
4800353	35254	65955.04916834831	364.5	374.5	37.50629576780707	421.0	300.0	4.75230763982679	0.934407459346829
4900243	35519	67504.93927788734	338.8	359.5	98.67995406025143	428.0	102.0	4.467542046794675	0.8021357763118684
5000625	35796	69097.91149067879	387.3	400.5	33.800230110985275	421.0	318.0	4.250723622609279	0.9046363116895678
5100047	36072	70638.9357419014	375.3	388.5	50.42937856272098	426.0	259.0	3.8518279365473918	0.944085749736007
5200718	36372	72208.08960604668	315.3	342.0	106.97253022258668	451.0	74.0	5.598508310087428	0.7028949632631422
5300655	36651	73747.79569554329	329.3	355.5	97.8775311862284	406.0	73.0	4.582256585130116	0.8014020288624014
5400346	36931	75306.15832924843	334.6	349.5	59.801895176212156	417.0	222.0	4.191515317729596	0.9071656177438612
5500043	37226	76846.35249304771	367.9	372.0	40.07617746242773	425.0	295.0	5.562503138393629	0.9812416365024503
5600003	37513	78424.41326498985	347.6	371.0	66.14663844654373	421.0	211.0	4.386949723501053	0.9091924349796585
5700021	37794	79968.29107165337	334.8	370.0	112.68717762017114	420.0	58.0	4.447053908801567	0.9026163216103834
5800606	38076	81541.60948634148	355.9	376.0	71.70223923359096	417.0	172.0	6.179515895590743	1.047918108174319
5900286	38368	83146.41587758064	333.9	369.0	78.03197350374326	387.0	150.0	6.302589087578892	1.2975795789660112
6000026	38654	84712.36461305618	356.8	375.5	60.05515983012802	413.0	221.0	6.546304263887245	0.9726474478726483
6100376	38925	86294.7485909462	374.1	383.5	30.639299382764396	394.0	291.0	4.734850333458124	1.2827216368970453
6200007	39215	87904.03404545784	311.6	368.5	130.69064405857233	423.0	62.0	5.701747694749453	0.937166959853674
6300392	39507	89503.79560613632	371.0	403.5	59.894351430943246	424.0	264.0	3.782533644329321	1.0957718617468748
6400257	39786	91059.49708628654	344.9	370.5	86.0432062009159	425.0	135.0	4.807972975638916	1.0437532329214751
6500049	40079	92630.5951757431	369.7	384.0	49.859914872682154	431.0	286.0	5.008331278039861	1.1864232982890097
6600323	40375	94243.06670069695	401.7	414.0	35.14746711278701	431.0	317.0	3.899774158160461	1.0247445491398142
6700126	40669	95804.99879217148	306.8	325.0	90.77787297696626	422.0	105.0	6.689290473241031	1.228657744079479
