steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
5000457	34086	58446.69969320297	382.0	392.0	43.36409164786511	455.0	311.0	6.405971146699184	0.6211775617642673
5100221	34398	59659.92855024338	284.0	343.0	135.04402574304754	427.0	67.0	7.081876489428159	1.1958948756120986
5200424	34708	60901.32599902153	374.9	384.5	49.072395498895304	428.0	294.0	6.712406039842062	0.5279819350729268
5300186	34997	62117.68033385277	270.6	326.0	163.44907463794343	421.0	31.0	5.340654794305687	0.5326923571514459
5400140	35294	63327.010810136795	255.4	249.0	129.3146034547787	409.0	31.0	7.788615909224749	0.515605190386372
5500018	35599	64549.89261841774	261.3	271.5	127.6131741718786	413.0	27.0	6.731144163591902	0.6729125430011568
5600031	35910	65775.31083130836	330.1	373.0	117.27029556636336	437.0	65.0	8.96116860773993	1.1871452971768277
5700298	36222	67030.68564724922	342.0	376.0	107.25152161572763	442.0	103.0	6.972661345624779	0.6697000160924964
5800038	36539	68278.38598942757	368.5	383.0	77.66630901205204	428.0	167.0	6.5948691223140745	0.527345106551554
5900406	36854	69506.7939991951	351.6	351.0	33.635959593532895	391.0	289.0	7.59629004103729	1.2792663377222466
6000611	37162	70720.63617372513	263.1	301.5	125.42412491666471	405.0	49.0	5.107169500571049	0.6981051678837482
6100005	37467	71921.69742655754	216.6	253.0	136.52773426019425	417.0	30.0	6.407997914279317	0.5332002906345698
6200099	37793	73111.167263031	104.2	80.0	67.85736674983949	230.0	34.0	6.223933367763884	0.5371846162436826
6300167	38102	74361.12087750435	396.9	404.0	27.890460336426464	428.0	335.0	9.203658165676455	0.5095578203976279
6400276	38420	75592.43082356453	297.2	352.0	140.81571881955034	468.0	95.0	5.531995096206502	0.9708176399045089
6500263	38728	76801.1715054512	277.3	371.0	158.9982879013342	407.0	46.0	7.000518745756117	1.048384110176138
6600647	39057	78004.57409381866	243.6	278.0	122.0575456268249	405.0	27.0	8.118723455009686	0.56993011013127
6700548	39363	79244.99713110924	378.6	395.0	63.65392542665552	444.0	255.0	6.016461613924495	0.5201674259396666
6800019	39659	80468.15659475327	311.1	326.5	113.48661203468501	421.0	36.0	6.67823939984816	0.895041744211596
6900300	39985	81705.10443401337	371.8	402.0	100.90677766026312	423.0	88.0	7.143462606829579	1.2938114350747238
7000133	40289	82946.55688881874	342.2	367.5	75.7375585675811	427.0	183.0	7.896491536783465	0.5504849879455229
7100054	40619	84159.05227160454	280.6	317.5	138.80137687437477	427.0	35.0	6.256247207299836	0.4616889975510464
7200228	40920	85393.37954354286	264.0	272.0	116.32425943599785	419.0	94.0	8.699644623224412	0.7770419527413993
7300068	41229	86625.33619356155	341.8	347.5	53.188971287915194	442.0	249.0	5.4937722656937815	1.1881296990758536
7400519	41548	87840.78568482399	260.0	247.5	101.72402753419557	383.0	140.0	8.524026951411109	0.6035612502342577
7500019	41887	89052.2761194706	262.0	279.0	124.85458208118222	431.0	31.0	5.86581293008953	0.44354820794016053
7600361	42260	90255.82274842262	237.0	303.0	150.55379252760272	392.0	9.0	7.66303643498995	0.48826386108758224
7700448	42562	91497.66869616508	274.2	330.0	130.80927591981643	404.0	65.0	7.833586410842332	0.5188151303821862
7800368	42867	92734.60673761368	305.0	313.5	101.0797265088856	432.0	54.0	6.787929923684149	0.6028908611247161
7900048	43176	93955.4868068695	256.8	293.0	119.65580266377017	408.0	78.0	7.5336451679965	0.662072945172651
8000162	43497	95211.0989613533	348.9	394.0	104.39502968160038	427.0	106.0	6.207939135633586	0.4338401299453396
8100057	43838	96437.67044687271	239.7	270.5	159.54800740425017	416.0	43.0	4.669711917586974	0.5601121197395247
8200938	44151	97687.86396861076	353.3	371.0	66.0875681703198	424.0	190.0	6.29118167523949	0.7536041810535528
8300762	44452	98912.72019505501	252.3	268.5	130.46331966410244	405.0	46.0	5.0142693733181085	0.5594887372604788
8400202	44791	100124.77723765373	234.1	275.0	151.92282397468935	394.0	22.0	4.438589533158494	0.5811978201936854
8500063	45112	101362.44507455826	327.4	378.0	116.9987654255852	442.0	122.0	8.25679606050588	0.5142270100983573
8600236	45433	102604.67389082909	333.8	384.5	107.05118194375788	420.0	85.0	6.025830826331902	0.63956929620386
8700284	45757	103861.52865886688	378.8	401.0	52.0807066004293	428.0	266.0	7.83547641156155	0.3939342082774223
8800268	46054	105102.5050265789	343.4	371.0	102.71881792327808	425.0	77.0	8.35954552461439	0.3768813285947031
8901118	46381	106346.7572286129	300.7	309.5	109.21645175216659	461.0	123.0	5.584533414094103	0.37669699034988635
9000093	46674	107575.23627233505	291.8	333.5	111.8330104317246	400.0	89.0	7.802234458700454	0.4374507608099576
9100888	46988	108822.82726407051	328.4	375.5	109.07815750389463	427.0	92.0	7.561266048971602	0.5427874104937
9200303	47298	110035.42915940285	203.0	197.5	154.10314006462613	374.0	16.0	6.911421612754768	0.3678036766375984
9300079	47638	111295.02956748009	359.6	355.5	56.160880018429594	433.0	273.0	6.785621539705115	0.5687209899355511
9400338	47955	112544.7393951416	307.6	353.0	132.1103915502318	434.0	88.0	5.62196465586404	0.6224834830422649
9500098	48287	113795.90801429749	358.3	377.0	57.29077878099872	416.0	242.0	6.682420005522275	0.4617850484243138
9600066	48578	115057.14285850525	351.5	402.5	101.84219819570536	420.0	106.0	8.01031257887958	0.30495481590977525
9700075	48887	116323.44377565384	386.4	403.5	62.69715570369467	483.0	274.0	5.61771691362878	0.4896559064332227
9800043	49212	117571.37727999687	325.6	330.5	64.7408509194757	406.0	186.0	6.660933151491473	0.29871791591694224
9900202	49513	118830.2098801136	336.3	391.5	126.94447605153995	438.0	85.0	6.6777128135142565	0.2981618520254899
10000000	49828	120062.47413468361	215.3	202.0	147.6911567351877	400.0	48.0	6.358290104078041	0.365196383491504
