steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
5900095	41538	80554.1018872261	52.2	46.5	31.94022194315152	105.0	11.0	3.023046382940055	0.9306075573892862
6000382	41887	81890.41732048988	270.2	294.0	84.3771954446882	376.0	85.0	5.657490227739419	0.9258466310690718
6100617	42242	83212.67751979828	239.7	241.0	100.13219040626025	403.0	69.0	5.767164688882981	1.1237308325426054
6200881	42577	84556.82913470268	297.0	325.0	80.93207028119323	395.0	174.0	4.947090159047582	1.0868391592822126
6300903	42916	85898.62997746468	327.6	364.5	104.13260776529127	424.0	94.0	5.296818749644339	1.0636977159201473
6400233	43248	87211.73459005356	247.3	266.0	90.02104692175541	381.0	97.0	5.991030550082191	0.9256637566884849
6500035	43591	88545.88525414467	272.5	302.5	115.529938399822	395.0	81.0	5.635333066161291	0.9078609978738978
6600137	43919	89886.07000660896	318.7	352.5	112.37442374095234	431.0	127.0	5.025951981023097	0.8608084532640717
6700957	44256	91241.2690308094	357.9	368.5	70.44375218727508	431.0	196.0	4.581311705684711	0.8691204023801846
6800004	44614	92578.93967413902	331.3	349.5	79.31939653493757	414.0	180.0	4.200162059488787	0.7591201450821449
6900112	44954	93894.89840269089	208.7	191.0	92.02662658165842	353.0	81.0	5.199183035754009	0.8375418389236285
7000087	45282	95223.80984663963	244.1	229.0	103.25959734787098	428.0	126.0	4.783508602480525	0.9863498907797422
7100117	45622	96558.46828484535	287.9	333.0	97.59149553111685	369.0	66.0	6.254384510969453	0.9652394659791459
7200069	45964	97854.179905653	137.6	107.5	107.5445127480813	400.0	33.0	5.070542334315386	0.9879602800201018
7300115	46327	99168.65833067894	212.3	190.0	141.8669564533381	386.0	56.0	3.6834743527623828	0.9499753865352542
7400145	46685	100493.68318462372	303.6	319.0	67.15190077561303	367.0	158.0	5.679044746758545	0.9810801319785054
7500197	47051	101826.05516600609	280.7	330.5	125.49107980693732	428.0	39.0	5.896668212309827	0.9426297956341039
7600195	47397	103155.92541456223	323.2	348.5	117.28957517377427	428.0	18.0	5.9058132576607605	1.016195082510607
7700258	47728	104478.56876587868	358.6	380.5	60.551539112469214	419.0	251.0	6.361774938676817	0.9029764279427839
7800314	48078	105799.7473154068	304.4	328.0	116.61065322021159	408.0	74.0	5.186629031878595	0.9343910246994673
7900273	48428	107134.56699419022	319.5	365.0	111.52304196393177	422.0	49.0	4.362956061446677	0.7869391201663303
8000365	48757	108465.70820331573	304.5	360.0	114.22614022679359	423.0	111.0	5.931272210942982	0.9403504113890229
8100359	49109	109784.60664486885	326.3	361.5	94.66437790660457	413.0	144.0	6.0718802401959575	1.0234041026783405
8200023	49424	111091.3589310646	337.0	386.0	100.02999550134949	410.0	125.0	5.906735072141584	0.9366227939505901
8300307	49742	112406.84553098679	332.4	351.5	99.06137267146845	420.0	78.0	6.4241386602009865	0.9676058524806828
8400018	50104	113710.63017344475	272.3	324.0	136.82840023588346	393.0	53.0	5.241334830077782	1.0366314377282748
8500221	50460	115018.28175187111	300.2	339.0	130.6452363378695	427.0	48.0	5.319043157802594	0.96356366728552
8600556	50801	116349.08908033371	310.1	391.0	131.5653196451608	424.0	67.0	5.321555963191038	1.0103733948379292
8700590	51166	117649.70759654045	331.9	372.5	90.3738531508607	405.0	158.0	6.460656622551358	0.8544133224713953
8800164	51507	118967.09374308586	357.5	369.0	51.51321297600366	420.0	248.0	5.994085695356313	0.9561556002647461
8900432	51866	120270.48753452301	292.4	314.0	110.79430390492905	424.0	100.0	5.031293316235282	1.1146101394332495
9000024	52197	121559.20893740654	259.2	256.5	84.64277878236277	380.0	116.0	6.238577581431185	1.0103738715395347
9100082	52538	122824.15977716446	118.3	69.0	107.21219872549744	327.0	13.0	3.2958930265643334	0.9017136855460414
9200310	52897	124139.38235116005	329.8	348.5	88.00984793381554	427.0	123.0	6.3622823168054525	0.9469477067297959
9300120	53249	125423.69953727722	267.2	335.5	156.24467990942924	427.0	31.0	4.7997765391508995	0.9257851912985858
9400033	53623	126706.82445645332	226.3	207.5	106.26805728910263	390.0	73.0	6.858009511210645	0.96230326019099
9500006	53989	127996.62017965317	331.0	334.0	65.63704915840003	424.0	215.0	6.803980977265437	0.8687812245434372
9600173	54355	129293.93716597557	261.8	287.0	74.85660365733347	372.0	141.0	5.828339357756809	1.0687081942460654
9700171	54695	130571.70888090134	286.0	303.5	111.84711787872666	409.0	78.0	5.84708819347723	0.9893813819646675
9800239	55058	131885.62549734116	320.4	365.0	118.70804522019559	423.0	69.0	5.53685875019006	0.9018159854619536
9900074	55404	133173.50881385803	329.1	396.0	126.14229178898637	424.0	89.0	6.14695347515118	0.7936120840693437
10000000	55745	134453.03373479843	303.5	357.0	110.35624132780167	410.0	107.0	6.541681073193007	0.9983352962819038
