steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
4600707	1883	65557.84852671623	13.6	15.5	8.934328302800509	20.0	-11.0	0.76842190240109	0.08707777980655446
4701744	1918	67066.68584561348	17.7	18.0	2.057506581601462	21.0	14.0	0.7622738398146449	0.07320186685405869
4802610	1955	68559.26597380638	18.0	18.0	1.632993161855452	20.0	15.0	1.0333570542051356	0.07960470775320397
4900290	1993	70028.56396794319	17.6	18.0	2.503331114069145	20.0	12.0	0.9379280483949849	0.07087581197313163
5002139	2034	71545.55911159515	17.5	17.0	1.1785113019775793	19.0	16.0	1.0341148331640457	0.06726227326661893
5100061	2075	73023.2830646038	17.7	19.0	3.8311588035185618	21.0	8.0	1.0051922967551734	0.08251512132464404
5200437	2118	74512.29194164276	19.9	20.0	0.9944289260117531	21.0	18.0	1.1095155597589315	0.0653002879592531
5301804	2163	76025.0487306118	19.4	19.5	1.2649110640673518	21.0	17.0	1.1358207023711555	0.07260109559255086
5401636	2205	77545.15350651741	19.2	19.5	1.398411797560202	21.0	17.0	1.085600813059102	0.061682519146901635
5500135	2248	79049.05700731277	20.0	21.0	2.494438257849294	21.0	13.0	1.2292856817324571	0.06588530119256504
5600322	2291	80578.37608361244	19.4	20.0	0.9660917830792959	20.0	17.0	1.3355331037315337	0.07649324067027907
5701166	2335	82131.88181567192	19.2	19.5	1.4757295747452437	21.0	17.0	1.150247707655164	0.07733537603086796
5801369	2382	83647.6917321682	19.5	20.0	0.97182531580755	21.0	18.0	1.2249731741127883	0.07820205470831616
5901587	2427	85181.37405991554	19.0	19.0	1.1547005383792515	21.0	17.0	1.3682693734097804	0.0600272639243806
6000669	2472	86707.81020760536	19.0	19.0	1.632993161855452	21.0	15.0	1.3525456730954915	0.07265398493014595
6100940	2520	88222.49893784523	19.4	19.5	1.577621275493231	21.0	16.0	1.4039175986804089	0.066243152897764
6202472	2568	89753.41489434242	20.1	20.0	0.8755950357709131	21.0	19.0	1.3464120746444541	0.05247507587415128
6300666	2613	91239.71308064461	19.6	20.0	1.837873166945363	21.0	15.0	1.4117608957974939	0.058169904818757535
6401836	2660	92795.48095560074	19.7	20.0	0.8232726023485646	21.0	18.0	1.4068374562857717	0.06103238004716325
6501289	2707	94340.1895480156	17.0	19.0	5.055250296034367	20.0	4.0	1.3828398455784647	0.051093903885172785
6600745	2752	95877.35002112389	19.8	20.0	0.7888106377466155	21.0	19.0	1.372180570672886	0.07631876159106617
6701526	2801	97443.79868578911	18.9	19.5	2.2335820757001272	21.0	14.0	1.4096428166950394	0.05420303206508003
6801359	2847	98983.74941563606	19.3	19.5	1.70293863659264	21.0	15.0	1.399296585003747	0.05958179896312621
6900019	2893	100468.3454709053	19.8	20.5	1.398411797560202	21.0	18.0	1.5137222498899034	0.04800457293060151
7001614	2941	101980.27100992203	19.1	19.0	1.5238839267549946	21.0	16.0	1.4881538193860673	0.04462060915081078
7100992	2989	103455.59398770332	20.0	20.5	1.1547005383792515	21.0	18.0	1.5150538616968088	0.058199709160931735
7201204	3035	104938.50521087646	19.9	20.0	0.7378647873726218	21.0	19.0	1.4775134179569822	0.05851299081461442
7300824	3083	106438.56996750832	19.8	20.0	1.0327955589886444	21.0	18.0	1.4362230840731185	0.06669673601091451
7400556	3130	107911.42508816719	19.5	21.0	2.0138409955990952	21.0	16.0	1.311990325557212	0.05615614206897268
7500173	3179	109368.64518332481	20.0	20.0	0.9428090415820634	21.0	19.0	1.4981043348648242	0.05366437619432379
