steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
5201447	2023	64380.049187898636	17.3	17.0	1.636391694484477	20.0	14.0	1.2787335942943028	0.05555005274975913
5301035	2063	65577.49245786667	18.5	19.5	2.6770630673681683	21.0	12.0	1.3290914084047494	0.04815089025086186
5401386	2106	66795.40054321289	16.2	16.0	1.6193277068654826	19.0	14.0	1.2459593681899397	0.04829730063444524
5500490	2147	67986.86922287941	17.9	18.5	1.911950719959998	20.0	15.0	1.4357797526958267	0.041699445936613025
5600528	2188	69191.71629524231	18.2	18.5	2.14993539954628	21.0	15.0	1.4635211987263574	0.045583739382639724
5701250	2232	70408.4436674118	18.4	19.0	1.505545305418162	20.0	16.0	1.4722741901551974	0.0480140439335512
5801729	2273	71614.44847559929	18.9	19.0	1.728840330651992	21.0	16.0	1.5512594265031827	0.03855018699151731
5900823	2316	72809.83801746368	18.8	19.0	1.8737959096740262	21.0	15.0	1.4729179609669578	0.03729470028517722
6001629	2360	74018.12862920761	19.1	19.0	1.1972189997378648	21.0	17.0	1.4721704940050595	0.030258897795108246
6100170	2402	75230.47434663773	14.1	14.5	2.766867462592951	18.0	9.0	1.3394681807240376	0.03568790961044571
6201027	2447	76450.58507800102	18.4	19.0	2.065591117977289	21.0	15.0	1.4912805667992894	0.03843662919995393
6301338	2489	77655.44831085205	18.6	18.5	1.505545305418162	21.0	16.0	1.459297790942742	0.04004422255435859
6401191	2531	78859.26569867134	19.4	20.0	1.837873166945363	21.0	15.0	1.5578182877795606	0.03128980746427069
6501398	2574	80074.09619927406	18.6	19.5	2.0110804171997807	21.0	15.0	1.4980914629306243	0.025632579483752208
6600899	2616	81276.5500702858	18.1	17.5	1.8529256146249728	21.0	15.0	1.5787489001228057	0.0301387545436529
6700776	2660	82482.65185642242	17.8	18.0	2.043961295567452	20.0	14.0	1.5741904944620646	0.028773990262276016
6800152	2704	83687.07435798645	18.0	18.0	1.632993161855452	20.0	15.0	1.5814004897685452	0.031187026896529534
6900147	2748	84893.85791540146	18.7	19.0	1.5670212364724212	21.0	16.0	1.5505785237167407	0.027403406865515244
7000521	2792	86105.06612610817	19.0	19.0	1.632993161855452	21.0	16.0	1.4673444216955782	0.03192356977918769
7100849	2835	87312.11359834671	19.6	20.0	1.1737877907772674	21.0	17.0	1.625919085613843	0.03114227772380254
7200020	2878	88511.864433527	19.4	19.0	1.0749676997731399	21.0	18.0	1.415600707138982	0.03138465143209269
7301500	2924	89738.80488228798	18.0	18.5	1.5634719199411433	20.0	15.0	1.4922556531897182	0.026853864219433837
7401450	2968	90950.27381277084	19.1	19.0	1.5238839267549946	21.0	16.0	1.542603560874064	0.025275536499117127
7501178	3012	92157.32061839104	19.3	19.5	1.2516655570345725	21.0	18.0	1.5190180615214801	0.022100968440398452
7601748	3056	93369.836435318	19.5	20.0	0.97182531580755	21.0	18.0	1.5096327195626484	0.022588550568599222
7700391	3100	94563.30253458023	19.1	19.0	1.1005049346146119	21.0	17.0	1.4273046036916024	0.03076568527110158
7800598	3145	95774.71540212631	18.9	19.0	0.5676462121975466	20.0	18.0	1.4780767817317797	0.025576946903227565
7900303	3189	96986.58811497688	18.3	18.5	1.4181364924121764	20.0	16.0	1.534961485985266	0.024913580020108482
8000274	3233	98200.48073649406	19.5	19.5	1.35400640077266	21.0	17.0	1.5182580635043834	0.02060556916312255
8100180	3277	99407.11390829086	19.2	19.0	1.0327955589886444	21.0	18.0	1.568509676093666	0.021267349648750284
8200584	3323	100620.58041524887	20.0	20.0	1.0540925533894598	21.0	18.0	1.5825649951945142	0.0224737854381515
