steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
9100079	18910	139691.33559775352	14462.0	14240.0	5785.93274915789	29060.0	8060.0	12.838331280261363	1.916055536705492
9201235	19050	141180.61760139465	11832.0	13350.0	3013.1887870936107	14830.0	6350.0	12.808758171515048	1.680524298222161
9300299	19183	142639.1865594387	10945.0	9395.0	4349.9661556793235	17790.0	6170.0	12.836915775791386	1.9396021812141915
9400202	19316	144071.7950603962	8843.0	8115.0	4600.954128100919	19980.0	4120.0	12.53036262220833	1.7856266471656463
9500230	19459	145529.7731947899	9819.0	7630.0	5402.039635380532	17990.0	3920.0	12.745170540690763	2.2128568495015104
9600580	19585	146997.0903403759	9425.0	6870.0	6157.207610236604	23090.0	5060.0	12.417093298300497	1.739554873328439
9700670	19720	148473.052516222	13887.0	14055.0	4491.050483399674	19870.0	4620.0	13.06575714519774	1.8079219260377923
9800938	19863	149902.11048722267	9072.0	7455.0	4916.4797704590765	16530.0	3990.0	12.873416389181077	1.727108825599922
9900420	20007	151349.8986747265	9275.0	8690.0	3651.800925570834	15210.0	5040.0	12.212109912223768	1.7436292598076932
10000000	20144	152840.45229196548	14517.0	16330.0	5071.0333156950255	19820.0	6060.0	13.638503139291645	1.6714743260140275
