steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
6700283	13256	85629.78221487999	5600.0	5685.0	1901.8996351601265	8830.0	2880.0	11.954606349424838	0.7386046165695216
6800041	13399	86945.85615038872	6471.0	7290.0	1930.7940220426299	8780.0	3150.0	11.582129329111158	0.861427171072284
6900384	13530	88281.30848741531	5307.0	4965.0	1808.7383570998998	8930.0	3020.0	11.121746134086422	0.6315373573037918
7000145	13666	89572.96712303162	5450.0	5385.0	1724.728642102545	7770.0	2700.0	11.95131659238543	0.608758523690714
7100158	13803	90907.42286705971	6487.0	6120.0	1879.503776118698	9320.0	3880.0	11.555975713929087	0.6698495418003981
7201187	13953	92216.23906373978	4731.0	4860.0	1999.6913650750096	8770.0	2380.0	12.076166838365195	0.7628057194562674
7300248	14096	93490.22194361687	4395.0	4270.0	1889.969135550455	7060.0	1640.0	11.360828263656192	0.6180854276889174
7401448	14235	94828.18810462952	5978.0	6330.0	1714.0776593323367	8980.0	3040.0	10.25951829745087	0.5031402953309677
7500043	14368	96149.49304986	6088.0	6060.0	1213.9632064715415	8140.0	4260.0	12.150597881456003	0.6264608249539723
7601996	14503	97477.52017688751	4540.0	4765.0	1178.0680983900907	6340.0	2800.0	12.490709074571798	0.6747792647224181
7700422	14641	98782.16090321541	6899.0	6240.0	1433.042218498813	9480.0	5140.0	12.24434628456812	0.5601317807340344
7800425	14794	100098.29363536835	6697.0	5190.0	3432.9936725190096	13070.0	2500.0	12.300395853493836	0.5304398356809015
7900455	14949	101402.37244296074	4446.0	3920.0	1997.7832159115208	8610.0	2120.0	10.658171307234577	0.5346920865451943
8000128	15120	102713.47081518173	4949.0	5225.0	1655.8948571022793	7790.0	2480.0	11.287105246469423	0.5207840486632841
8100136	15279	104022.39914250374	5538.0	5580.0	1484.4138386731795	8590.0	3600.0	11.100606577371526	0.5407624104059352
8200265	15436	105338.68146514893	5298.0	5150.0	939.7493755724921	6740.0	3800.0	11.371492077168044	0.5045370098087437
8300567	15582	106672.94608283043	6128.0	5500.0	2474.387915334933	12440.0	3780.0	11.461891087624098	0.5230646059175695
8400311	15730	108029.50408792496	9147.0	8780.0	3297.4907968871657	13750.0	5420.0	11.371584505965803	0.7385287685868464
8500904	15873	109359.77438116074	5470.0	5370.0	1998.7440500919015	9400.0	2480.0	9.769198432988947	0.6175878801609798
8600219	16006	110681.34061408043	6545.0	5570.0	2938.575807730299	13380.0	4000.0	10.817970447935794	0.6191723485173645
8700278	16144	112017.57470536232	7158.0	7590.0	2623.3896647912093	11860.0	3220.0	10.801363528769787	0.5072328732627529
8801094	16286	113364.4394979477	7572.0	7620.0	2645.779868226212	12670.0	3780.0	11.561122573747612	0.7273379599274491
8900041	16426	114674.59585380554	5269.0	5000.0	1611.0069314976065	8810.0	3360.0	10.969047662275186	0.47960271703471574
9000153	16569	116004.08955097198	6730.0	6245.0	3087.5736608397074	12850.0	3180.0	11.670632624045941	0.6471385007118134
